"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
139,"Call + Form (Picture)",Milo,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",38,0.174,0.674,0.516,0.144,1.41E-6,-8.222,0.209,0.612,139.087,229007
140,"Magician (Suture)",Milo,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",42,0.38,0.566,0.735,0.239,0.000203,-8.308,0.436,0.281,92.99,137063
141,"The Young Man Has A Point (Nurture)",Milo/YOUNGMAN,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",36,0.614,0.626,0.53,0.119,0,-9.338,0.328,0.553,99.477,88148
142,"Pablum // CELESKINGIII",Milo,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",36,0.086,0.519,0.569,0.105,0.00303,-8.676,0.347,0.742,94.015,137033
143,"Note to Mrs",Milo,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",35,0.503,0.568,0.525,0.0723,0.000371,-12.143,0.444,0.669,116.164,109876
144,"Paging Mr. Bill Nunn",Milo,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",35,0.155,0.719,0.584,0.0944,0.0355,-11.918,0.266,0.901,95.095,167348
145,Sorcerer,Milo,"math rock/post-hardcore/post-rock",44,0.446,0.567,0.603,0.221,5.02E-6,-9.217,0.169,0.129,104.995,156559
146,"Take Advantage of the Naysayer",Milo,"math rock/post-hardcore/post-rock",36,0.535,0.545,0.38,0.108,0,-10.647,0.238,0.9,92.338,175188
147,IDK,Milo,"math rock/post-hardcore/post-rock",33,0.563,0.578,0.646,0.746,0,-4.588,0.547,0.707,81.069,79021
148,"Yet Another","Milo/Lorde Fredd33/YCP Beno/Signor Benedick the Moor","math rock/post-hardcore/post-rock",35,0.756,0.483,0.771,0.128,0,-5.429,0.277,0.66,149.358,236581
149,"Ornette's Swan Song","Milo/Self Jupiter","math rock/post-hardcore/post-rock",34,0.504,0.66,0.704,0.129,4.46E-5,-6.254,0.373,0.856,92.39,148530
150,"Embroidering Machine",Milo,"math rock/post-hardcore/post-rock",35,0.152,0.581,0.554,0.189,0.0036,-10.423,0.0739,0.24,128.904,257719
151,Rapper,Milo/Busdriver,"crossover thrash/hardcore punk/thrash core",38,0.861,0.556,0.678,0.11,1.07E-5,-6.276,0.324,0.7,157.51,249367
152,"Open Road: Olee / Variations And Song / Open Road","Pat Martino","crossover thrash/hardcore punk/thrash core",8,0.147,0.433,0.107,0.106,0.954,-20.428,0.0658,0.991,107.486,954467
153,Lament,"Pat Martino","crossover thrash/hardcore punk/thrash core",7,0.148,0.425,0.0305,0.115,0.952,-19.391,0.0655,0.994,139.555,298707
154,"We'll Be Together Again","Pat Martino","crossover thrash/hardcore punk/thrash core",7,0.0987,0.383,0.0223,0.105,0.943,-19.132,0.0984,0.993,112.512,303600
155,"You Don't Know What Love Is","Pat Martino","crossover thrash/hardcore punk/thrash core",7,0.139,0.374,0.0287,0.127,0.958,-19.872,0.0535,0.992,58.69,284773
156,Dreamsville,"Pat Martino","crossover thrash/hardcore punk/thrash core",8,0.125,0.37,0.0264,0.0959,0.964,-20.824,0.0776,0.992,110.051,299293
157,"Send In The Clowns","Pat Martino","crossover thrash/hardcore punk/thrash core",8,0.214,0.344,0.0127,0.113,0.966,-27.076,0.0541,0.995,130.94,164307
158,"Willow Weep For Me","Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",5,0.211,0.343,0.03,0.0839,0.952,-22.006,0.0583,0.993,83.374,325000
159,"The Visit","Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",3,0.921,0.473,0.473,0.115,0.94,-19.363,0.0383,0.979,116.812,272000
160,"What Are You Doing the Rest of Your Life?","Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",4,0.126,0.475,0.0125,0.128,0.947,-28.378,0.0393,0.99,104.424,436400
161,"Road Song","Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",4,0.806,0.607,0.373,0.134,0.869,-18.644,0.0368,0.921,120.25,340733
162,Footprints,"Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",5,0.416,0.441,0.208,0.111,0.847,-20.999,0.0372,0.914,98.865,499600
163,"How Insensitive","Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",9,0.451,0.545,0.165,0.114,0.952,-24.42,0.0389,0.981,116.669,370933
164,"Alone Together","Pat Martino","album rock/classic rock/mellow gold/rock/soft rock",3,0.611,0.508,0.239,0.113,0.935,-22.635,0.0408,0.988,128.377,352107
165,"Free Smoke",Drake,"album rock/classic rock/mellow gold/rock/soft rock",69,0.208,0.617,0.492,0.484,0,-7.588,0.448,0.0621,141.953,218674
166,"No Long Talk",Drake/Giggs,"album rock/classic rock/mellow gold/rock/soft rock",66,0.52,0.919,0.627,0.529,0,-6.764,0.234,0.0626,97.076,149569
167,Passionfruit,Drake,"funk metal/funk rock/punk/rap rock",83,0.372,0.804,0.459,0.11,0.0862,-11.556,0.039,0.304,111.963,298941
168,"Jorja Interlude",Drake,"funk metal/funk rock/punk/rap rock",65,0.205,0.719,0.354,0.349,0.00969,-10.461,0.104,0.755,123.152,107673
169,"Get It Together","Drake/Black Coffee/Jorja Smith","funk metal/funk rock/punk/rap rock",71,0.844,0.78,0.729,0.104,0.422,-9.138,0.0493,0.0896,123.009,250337
170,"Madiba Riddim",Drake,"funk metal/funk rock/punk/rap rock",67,0.319,0.834,0.527,0.632,0.00968,-10.4,0.193,0.235,105.86,205163
171,Blem,Drake,"funk metal/funk rock/punk/rap rock",70,0.392,0.724,0.548,0.104,7.4E-6,-8.062,0.0497,0.0521,98.017,216558
172,4422,Drake/Sampha,"funk metal/funk rock/punk/rap rock",67,0.221,0.621,0.247,0.113,0.0239,-12.291,0.0393,0.499,111.974,186293
173,Gyalchester,Drake,"funk metal/funk rock/punk/rap rock",74,0.156,0.872,0.389,0.0941,0.000679,-8.343,0.0634,0.0343,131.012,189230
174,"Skepta Interlude",Drake,"funk metal/funk rock/punk/rap rock",63,0.403,0.801,0.813,0.157,3.79E-6,-6.404,0.23,0.0117,129.962,143214
175,Portland,"Drake/Quavo/Travis Scott","funk metal/funk rock/punk/rap rock",78,0.314,0.924,0.444,0.26,0,-8.227,0.243,0.0143,136.088,236615
176,Sacrifices,"Drake/2 Chainz/Young Thug","funk metal/funk rock/punk/rap rock",67,0.555,0.903,0.432,0.111,0,-11.885,0.426,0.0463,139.028,307593
177,"Nothings Into Somethings",Drake,"funk metal/funk rock/punk/rap rock",63,0.279,0.76,0.227,0.355,0.0017,-8.327,0.15,0.379,96.912,153725
178,"Teenage Fever",Drake,"funk metal/funk rock/punk/rap rock",76,0.175,0.768,0.282,0.113,0.0208,-10.348,0.0863,0.11,97.043,219692
179,KMT,Drake/Giggs,---,69,0.0883,0.872,0.623,0.125,0.0214,-6.984,0.0446,0.0143,119.983,162638
180,"Lose You",Drake,---,63,0.373,0.519,0.576,0.371,0,-9.162,0.414,0.736,87.983,305374
181,"Can't Have Everything",Drake,---,64,0.438,0.636,0.568,0.117,0,-8.441,0.419,0.0111,82.495,228438
182,Glow,"Drake/Kanye West",---,62,0.391,0.669,0.385,0.7,0,-8.901,0.378,0.227,162.039,206120
183,"Since Way Back",Drake/PARTYNEXTDOOR,---,63,0.258,0.429,0.275,0.185,6.58E-6,-11.156,0.161,0.352,76.683,368036
184,"Fake Love",Drake,---,79,0.605,0.927,0.488,0.196,0,-9.433,0.42,0.108,133.987,210937
185,"Ice Melts","Drake/Young Thug",---,66,0.631,0.813,0.558,0.385,0,-7.559,0.337,0.0754,124.949,250770
186,"Do Not Disturb",Drake,---,75,0.465,0.787,0.69,0.112,0,-6.206,0.404,0.234,171.029,283551
187,"GLOING PAIN$","lil aaron",---,38,0.315,0.441,0.692,0.863,1.7E-5,-6.108,0.0485,0.00884,109.989,133507
188,STRONGER,"lil aaron",---,35,0.537,0.462,0.537,0.118,0,-9.35,0.0397,0.00767,123.926,182613
189,NOBODY,"lil aaron",---,37,0.468,0.566,0.504,0.269,1.84E-6,-7.587,0.0757,0.0715,150.006,145707
190,DRUGS,"lil aaron",---,62,0.561,0.475,0.776,0.597,0,-4.745,0.039,0.000715,165.088,116413
191,"4 MORE DRINKS / PINKY FENTY SLIDES","lil aaron",---,42,0.283,0.52,0.64,0.553,0,-6.993,0.103,0.0348,130.269,279480
192,"GO 2 HELL","lil aaron","future funk/j-dance/j-rap/japanese city pop/japanese r&b",40,0.538,0.616,0.691,0.313,0,-7.169,0.039,0.0778,99.977,172693
193,NIGHTRIDER,"lil aaron","future funk/j-dance/j-rap/japanese city pop/japanese r&b",44,0.443,0.516,0.676,0.388,0,-6.231,0.0413,0.0618,136.021,355213
194,"East Coast Love Affair","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",17,0.195,0.439,0.153,0.112,0.689,-20.975,0.0371,0.971,118.044,497133
195,"All Or Nothin' At All","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",19,0.495,0.616,0.269,0.114,0.881,-20.447,0.0489,0.936,93.761,381773
196,"Turn Out The Stars","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",17,0.284,0.466,0.175,0.0905,0.915,-22.674,0.0358,0.942,126.275,323467
197,Pannonica,"Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",16,0.361,0.649,0.153,0.367,0.937,-23.085,0.0501,0.973,117.035,213627
198,"Lazy Bird","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",19,0.55,0.45,0.399,0.102,0.941,-19.582,0.0319,0.904,110.095,269373
199,"'Round About Midnight","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",16,0.18,0.441,0.121,0.12,0.822,-23.047,0.0349,0.978,116.163,548827
200,"Little White Lies","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","future funk/j-dance/j-rap/japanese city pop/japanese r&b",15,0.498,0.518,0.306,0.103,0.946,-20.123,0.0623,0.915,114.508,237333
201,"B Blues","Kurt Rosenwinkel/Avishai Cohen/Jorge Rossy","album rock/british invasion/classic rock/protopunk/rock",14,0.173,0.372,0.143,0.116,0.742,-21.614,0.0374,0.931,61.176,434707
202,Heartcore,"Kurt Rosenwinkel","album rock/british invasion/classic rock/protopunk/rock",14,0.491,0.391,0.704,0.169,0.0108,-6.02,0.0376,0.0647,119.991,516693
203,"Blue Line","Kurt Rosenwinkel","album rock/british invasion/classic rock/protopunk/rock",15,0.795,0.561,0.67,0.0953,0.443,-7.895,0.041,0.649,119.916,371200
204,"All The Way To Rajasthan","Kurt Rosenwinkel","album rock/british invasion/classic rock/protopunk/rock",14,0.463,0.319,0.548,0.0897,0.905,-7.21,0.037,0.786,205.835,418733
205,"Your Vision","Kurt Rosenwinkel","album rock/british invasion/classic rock/protopunk/rock",10,0.0706,0.186,0.479,0.112,0.605,-11.583,0.0373,0.851,144.625,516147
206,Interlude,"Kurt Rosenwinkel","album rock/british invasion/classic rock/protopunk/rock",11,0.845,0.425,0.617,0.0737,0.902,-13.498,0.0481,0.134,82.11,164813
207,"Our Secret World","Kurt Rosenwinkel","album rock/british invasion/classic rock/protopunk/rock",11,0.339,0.507,0.544,0.0905,0.883,-5.932,0.0285,0.58,114.386,373423
208,Dream/Memory?,"Kurt Rosenwinkel","afrobeats/afropop/azonto/nigerian hip hop",9,0.0431,0.125,0.445,0.0785,0.858,-9.324,0.0322,0.136,85.859,205920
209,"Love In The Modern World","Kurt Rosenwinkel","afrobeats/afropop/azonto/nigerian hip hop",10,0.119,0.3,0.468,0.109,0.707,-9.255,0.0347,0.767,82.061,494760
210,dcba//>>,"Kurt Rosenwinkel","afrobeats/afropop/azonto/nigerian hip hop",9,0.713,0.552,0.594,0.0941,0.722,-6.923,0.0362,0.269,78.856,474053
211,"Thought About You","Kurt Rosenwinkel","afrobeats/afropop/azonto/nigerian hip hop",8,0.812,0.69,0.486,0.0431,0.962,-10.321,0.0469,0.556,155.017,343507
212,"Tone Poem","Kurt Rosenwinkel","afrobeats/afropop/azonto/nigerian hip hop",8,0.0936,0.211,0.245,0.103,0.242,-14.408,0.0311,0.895,166.07,187293
213,"Great Big White World","Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",50,0.142,0.38,0.724,0.0912,0.2,-7.29,0.0376,4.54E-5,165.811,301360
214,"The Dope Show","Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",60,0.382,0.559,0.696,0.884,0.000407,-7.746,0.0414,1.19E-5,134.952,226733
215,"Mechanical Animals","Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",50,0.256,0.422,0.904,0.194,0.000184,-6.287,0.062,4.94E-5,134.834,273373
216,"Rock Is Dead","Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",56,0.402,0.515,0.91,0.326,0.117,-6.479,0.0381,9.42E-6,101.177,189760
217,Disassociative,"Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",45,0.0931,0.359,0.721,0.109,0.091,-7.452,0.0428,0.000132,159.855,290507
218,"The Speed Of Pain","Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",45,0.165,0.376,0.554,0.0957,0.00247,-8.634,0.0274,0.000418,147.904,330000
219,Posthuman,"Marilyn Manson","afrobeats/afropop/azonto/nigerian hip hop",41,0.263,0.44,0.975,0.523,0.545,-7.031,0.217,7.72E-6,152.91,257827
220,"I Want To Disappear","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",41,0.383,0.43,0.942,0.0615,0.475,-7.346,0.0426,6.36E-6,144.927,176533
221,"I Don't Like The Drugs (But The Drugs Like Me)","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",54,0.558,0.561,0.829,0.893,0,-6.926,0.0428,0.00113,93.895,303467
222,"New Model No. 15","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",41,0.542,0.542,0.939,0.224,0.00445,-5.939,0.0809,0.000101,144.825,220840
223,"User Friendly","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",42,0.636,0.454,0.825,0.173,0.138,-6.11,0.0627,0.000171,179.842,257360
224,"Fundamentally Loathsome","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",42,0.266,0.219,0.578,0.61,0.000655,-7.984,0.0398,4.55E-5,173.733,289733
225,"The Last Day On Earth","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",43,0.257,0.41,0.801,0.506,0.00307,-7.905,0.0493,6.09E-5,165.749,301200
226,"Coma White","Marilyn Manson","art pop/chamber pop/indie folk/indie pop",55,0.194,0.343,0.746,0.265,0.0831,-7.791,0.0291,8.11E-6,159.833,338200
227,"Moving Mountains",Syd,"art pop/chamber pop/indie folk/indie pop",46,0.58,0.722,0.441,0.5,0.000896,-13.486,0.144,0.269,140.873,159467
228,"Bad Dream/No Looking Back",Syd,"art pop/chamber pop/indie folk/indie pop",52,0.142,0.668,0.253,0.119,0.308,-14.872,0.0564,0.359,98.512,294853
229,"On the Road",Syd,"art pop/chamber pop/indie folk/indie pop",46,0.313,0.623,0.397,0.0832,0.458,-8.963,0.0732,0.0403,111.939,192120
230,Headwind,Lusine,"art pop/chamber pop/indie folk/indie pop",19,0.227,0.41,0.526,0.281,0.944,-16.231,0.0371,0.049,160.005,289107
231,"Caught in the Middle",Lusine,"art pop/chamber pop/indie folk/indie pop",18,0.117,0.241,0.359,0.253,0.806,-21.22,0.0495,0.949,160.305,217293
232,"A Day Apart",Lusine,"art pop/chamber pop/indie folk/indie pop",19,0.0336,0.298,0.482,0.278,0.957,-14.529,0.0305,0.552,187.935,515293
233,"Stones Throw",Lusine,"art pop/chamber pop/indie folk/indie pop",18,0.172,0.376,0.39,0.0812,0.921,-18.864,0.0468,0.866,187.906,286253
234,"520 At 8: 30",Lusine,"art pop/chamber pop/indie folk/indie pop",15,0.0395,0.182,0.533,0.0663,0.846,-14.117,0.0609,0.851,123.753,357840
235,Jetstream,Lusine,"funk/modern blues/new americana/rockabilly",41,0.0511,0.274,0.47,0.0668,0.956,-13.751,0.0362,0.739,179.95,361773
236,"Without Standing",Lusine,"funk/modern blues/new americana/rockabilly",16,0.0339,0.205,0.15,0.0969,0.946,-25.24,0.0458,0.92,100.29,421773
237,"On the Line",Lusine,"funk/modern blues/new americana/rockabilly",18,0.0412,0.431,0.198,0.101,0.944,-20.837,0.0314,0.881,159.968,362147
238,"30 Days and Counting",Lusine,"funk/modern blues/new americana/rockabilly",13,0.0827,0.303,0.295,0.356,0.968,-18.226,0.0593,0.868,138.545,447760
239,Pregenerate,"JUNE OF 44","funk/modern blues/new americana/rockabilly",7,0.0358,0.213,0.364,0.168,0.852,-18.375,0.0404,0.561,97.302,255493
240,Generate,"JUNE OF 44","funk/modern blues/new americana/rockabilly",7,0.486,0.431,0.463,0.18,0.449,-13.399,0.0355,0.177,82.339,255787
241,"Henry's Revenge","JUNE OF 44","funk/modern blues/new americana/rockabilly",6,0.242,0.611,0.424,0.225,0.924,-16.292,0.0715,0.552,159.496,204507
242,"Modern Hereditary Dance Steps","JUNE OF 44","funk/modern blues/new americana/rockabilly",5,0.451,0.358,0.825,0.322,0.871,-11.565,0.0466,7.13E-5,170.111,333520
243,"Every Free Day A Good Day","JUNE OF 44","funk/modern blues/new americana/rockabilly",5,0.721,0.518,0.534,0.138,0.794,-11.825,0.0318,0.00129,98.394,251147
244,Degenerate,"JUNE OF 44","funk/modern blues/new americana/rockabilly",6,0.0854,0.353,0.527,0.146,0.827,-14.143,0.0335,0.082,88.217,366547
245,Motr,"Trans Am","funk/modern blues/new americana/rockabilly",0,0.0366,0.301,0.442,0.127,0.863,-8.214,0.0279,0.0356,92.219,221827
246,Cologne,"Trans Am","indie jazz/ninja",0,0.154,0.632,0.482,0.112,0.942,-13.252,0.0517,0.0134,117.565,244907
247,"Illegalize It","Trans Am","indie jazz/ninja",0,0.0622,0.735,0.432,0.544,0.796,-15.885,0.0538,0.0506,106.931,228600
248,"Love Commander","Trans Am","indie jazz/ninja",0,0.439,0.656,0.495,0.322,0.822,-10.403,0.0433,0.01,92.001,294093
249,"Rough Justice","Trans Am","indie jazz/ninja",0,0.148,0.327,0.964,0.32,0.936,-8.595,0.24,0.0912,171.793,210640
250,"Zero Tolerance","Trans Am","indie jazz/ninja",0,0.0247,0.913,0.669,0.115,0.879,-11.959,0.341,7.69E-5,117.817,113133
251,"Tought Love","Trans Am","louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",0,0.156,0.352,0.541,0.0858,0.9,-9.919,0.0582,0.029,169.763,268267
252,"Night Dreaming","Trans Am","louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",0,0.0837,0.402,0.574,0.312,0.797,-11.084,0.0352,0.941,105.922,135067
253,"Night Dancing","Trans Am","louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",0,0.108,0.754,0.729,0.0647,0.941,-12.073,0.0663,5.52E-5,151.269,160293
254,Carboforce,"Trans Am","louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",0,0.0684,0.29,0.812,0.18,0.814,-5.694,0.041,0.000222,171.954,465373
255,"Surrender to the Night","Trans Am","louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",0,0.0659,0.453,0.276,0.101,0.699,-12.626,0.0611,0.00421,136.428,358200
256,Break,Fugazi,"louisville indie/math rock/noise rock/post-hardcore/post-rock/slow core",35,0.546,0.295,0.888,0.162,0.792,-7.322,0.0407,0.0746,87.896,131253
257,"Place Position",Fugazi,"chanson/french reggae/french rock",28,0.289,0.301,0.951,0.0981,0.0019,-6.955,0.0986,0.0234,150.822,165573
258,"Recap Modotti",Fugazi,"chanson/french reggae/french rock",27,0.197,0.504,0.584,0.0746,0.86,-12.13,0.0309,0.000538,136.459,229507
259,"No Surprise",Fugazi,"chanson/french reggae/french rock",27,0.381,0.366,0.572,0.102,0.526,-8.782,0.0624,0.0118,154.984,252187
260,"Five Corporations",Fugazi,"chanson/french reggae/french rock",27,0.206,0.402,0.948,0.102,0.302,-6.22,0.093,0.00054,125.018,148960
261,"Caustic Acrostic",Fugazi,"chanson/french reggae/french rock",26,0.409,0.144,0.906,0.301,0.0113,-6.044,0.0915,0.000109,170.65,120893
262,"Closed Captioned",Fugazi,"chanson/french reggae/french rock",26,0.593,0.849,0.599,0.0365,0.0542,-9.996,0.0811,0.00509,130.864,293053
263,"Floating Boy",Fugazi,"chanson/french reggae/french rock",25,0.249,0.426,0.473,0.289,0.328,-9.801,0.0461,0.0572,104.785,345747
264,"Foreman's Dog",Fugazi,"chanson/french reggae/french rock",25,0.485,0.508,0.721,0.653,0.000352,-8.166,0.128,0.000745,132.017,261333
265,Arpeggiator,Fugazi,"chanson/french reggae/french rock",27,0.374,0.295,0.926,0.312,0.86,-8.245,0.0997,0.000247,163.124,268773
266,"Guilford Fall",Fugazi,"chanson/french reggae/french rock",24,0.442,0.262,0.881,0.361,0.0041,-6.319,0.0722,0.000389,131.998,177133
267,"Pink Frosty",Fugazi,"chanson/french reggae/french rock",22,0.0854,0.304,0.247,0.0834,0.889,-16.988,0.0485,0.279,188.053,248507
268,F/d,Fugazi,"chanson/french reggae/french rock",22,0.599,0.405,0.0766,0.0508,0.121,-9.784,0.0926,0.029,79.426,221493
269,Aurora,"alva noto/Ryuichi Sakamoto",wonky,0,0.034,0.555,0.177,0.11,0.958,-24.387,0.137,0.525,119.952,531644
270,Morning,"alva noto/Ryuichi Sakamoto",wonky,0,0.0295,0.209,0.0217,0.0874,0.906,-28.907,0.0419,0.981,90.75,327378
271,"Logic Moon","alva noto/Ryuichi Sakamoto",wonky,0,0.0377,0.363,0.253,0.0918,0.952,-25.899,0.0442,0.879,120.876,410227
272,Moon,"alva noto/Ryuichi Sakamoto",wonky,0,0.131,0.327,0.257,0.083,0.902,-24.153,0.0461,0.784,115.112,367525
273,Berlin,"alva noto/Ryuichi Sakamoto",wonky,0,0.0304,0.391,0.134,0.0847,0.913,-31.141,0.0387,0.832,165.565,376767
274,Iano,"alva noto/Ryuichi Sakamoto",wonky,0,0.0316,0.408,0.0643,0.158,0.906,-24.132,0.0455,0.971,119.037,412572
275,Avaol,"alva noto/Ryuichi Sakamoto",wonky,0,0.402,0.197,0.00217,0.204,0.762,-44.96,0.0534,0.969,119.906,172037
276,Purrfect,"Funki Porcini",wonky,40,0.0875,0.642,0.316,0.116,0.828,-18.527,0.0663,0.0476,165.603,475360
277,Groover,"Funki Porcini",wonky,15,0.658,0.659,0.533,0.0872,0.862,-13.934,0.0387,0.000386,91.754,305440
278,"The Last Song","Funki Porcini",wonky,11,0.191,0.725,0.316,0.296,0.874,-15.631,0.06,0.0239,153.58,328400
279,"Snip & Lick","Funki Porcini",wonky,13,0.155,0.717,0.344,0.103,0.895,-18.658,0.332,0.0979,92.844,104093
280,Carwreck,"Funki Porcini",wonky,10,0.435,0.627,0.644,0.092,0.924,-13.544,0.0373,0.000664,161.736,387533
281,"The Afterlife","Funki Porcini",---,12,0.218,0.487,0.178,0.119,0.941,-27.933,0.0301,0.843,136.446,239173
282,"12 Points Off Your Licence","Funki Porcini",---,8,0.149,0.716,0.757,0.162,0.867,-13.109,0.108,0.000153,159.488,413467
283,Venus,"Funki Porcini",---,12,0.111,0.567,0.242,0.528,0.0146,-13.94,0.0369,0.0481,76.857,274773
284,"Hyde Park","Funki Porcini",---,13,0.492,0.676,0.574,0.169,0.852,-16.696,0.0458,0.159,91.773,456227
285,"Theme Music For Nothing","Funki Porcini",---,7,0.336,0.656,0.586,0.108,0.624,-15.98,0.104,0.0155,151.561,311467
286,"I'm Such A Small Thing","Funki Porcini",---,8,0.149,0.263,0.236,0.186,0.57,-24.151,0.0742,0.183,79.741,292600
287,"Going Down","Funki Porcini",---,15,0.0388,0.658,0.183,0.138,0.912,-20.44,0.0464,0.0776,143.541,483160
288,"Buried Alive","Articles Of Faith",---,18,0.127,0.157,0.994,0.409,0.275,-4.285,0.145,0.000188,139.037,127067
289,"False Security","Articles Of Faith",---,12,0.174,0.164,0.988,0.226,0.00244,-4.803,0.16,4.42E-5,175.084,263573
290,"Street Fight","Articles Of Faith",---,9,0.858,0.166,0.861,0.0455,0.022,-5.697,0.035,1.82E-5,100.44,92600
291,Prison,"Articles Of Faith",---,11,0.39,0.334,0.95,0.374,1.01E-5,-4.75,0.148,0.000109,107.637,132893
292,"No More Time","Articles Of Faith",---,5,0.0375,0.166,0.981,0.594,0.00509,-5.341,0.0821,3.74E-5,128.078,105307
293,"Every Day","Articles Of Faith",---,8,0.234,0.0944,0.921,0.63,0.117,-5.648,0.0658,0.00237,176.556,141267
294,"My Father's Dreams","Articles Of Faith",---,17,0.273,0.276,0.987,0.373,0.00043,-5.603,0.211,0.000215,92.262,133960
295,"Bad Attitude","Articles Of Faith",---,24,0.507,0.241,0.98,0.282,0.178,-5.372,0.0568,9.9E-5,90.381,156440
296,"What We Want Is Free","Articles Of Faith","gangster rap/hip hop/pop/pop rap/rap/trap music",11,0.174,0.258,0.973,0.436,0,-5.969,0.0941,0.00498,85.554,147427
297,"Give Thanks","Articles Of Faith","gangster rap/hip hop/pop/pop rap/rap/trap music",7,0.326,0.38,0.976,0.381,0,-6.059,0.101,0.000234,101.091,108013
298,"In Your Suit","Articles Of Faith","gangster rap/hip hop/pop/pop rap/rap/trap music",6,0.178,0.282,0.967,0.101,2.83E-6,-6.704,0.23,5.46E-5,99.313,186133
299,"I Objectify","Articles Of Faith","gangster rap/hip hop/pop/pop rap/rap/trap music",5,0.174,0.306,0.988,0.341,0,-6.662,0.206,7.45E-5,127.227,172293
300,Acceptance,"Articles Of Faith","hip hop/pop/pop rap/rap/southern hip hop/trap music",5,0.362,0.334,0.971,0.368,3.29E-6,-6.897,0.197,5.93E-6,129.984,110613
301,"Every Man For Himself","Articles Of Faith","blues/blues-rock/british blues/classic rock/electric blues",5,0.606,0.442,0.761,0.209,0.0153,-7.835,0.0581,0.00139,100.741,229627
302,"Five O'clock","Articles Of Faith",---,5,0.173,0.246,0.983,0.49,0.000814,-6.895,0.163,5.94E-6,68.53,124373
303,Chicago,"Articles Of Faith",---,9,0.273,0.331,0.988,0.146,6.57E-5,-6.107,0.152,1.88E-5,90.776,128360
304,"Hollow Eyes","Articles Of Faith",---,6,0.258,0.239,0.904,0.117,0.00036,-8.868,0.0933,3.45E-5,155.785,188307
305,"In This Jungle","Articles Of Faith",---,5,0.0953,0.308,0.943,0.108,0.172,-8.463,0.12,1.26E-5,98.012,363680
306,"American Dreams","Articles Of Faith",---,5,0.471,0.296,0.971,0.335,0,-6.711,0.121,5.76E-6,97.268,175320
307,"In This Life","Articles Of Faith",---,3,0.198,0.389,0.322,0.106,0.838,-10.088,0.036,0.418,122.782,159120
308,"So Far Away","Dire Straits",---,50,0.702,0.689,0.463,0.0589,0.18,-11.716,0.0285,0.249,114.455,312133
309,"Money For Nothing","Dire Straits/Sting",---,63,0.657,0.667,0.655,0.0641,0.000894,-9.339,0.0367,0.0491,134.212,506400
310,"Walk Of Life","Dire Straits",---,62,0.804,0.461,0.936,0.124,9.13E-5,-6.866,0.109,0.435,172.404,252467
311,"Your Latest Trick","Dire Straits",---,47,0.264,0.704,0.408,0.141,0.104,-13.558,0.0346,0.721,122.544,393867
312,"Why Worry","Dire Straits",---,41,0.111,0.596,0.132,0.112,0.315,-21.232,0.0288,0.928,93.764,511293
