"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
153,"Miss You - Remastered","The Rolling Stones","new wave pop",58,0.828,0.796,0.711,0.364,0.00381,4.755,0.0427,0.426,109.673,288667
154,"Big Yellow Taxi","Joni Mitchell","big beat/downtempo/electronic/trip hop",68,0.97,0.611,0.47,0.581,0,9.135,0.0356,0.579,85.527,134800
155,"The Unguarded Moment - 2002 Digital Remaster","The Church","australian indigenous/australian pop/australian rock",53,0.497,0.404,0.843,0.252,0.000111,5.793,0.0642,0.00547,135.904,254400
156,"I Touch Myself",Divinyls,"alternative rock/neo mellow/permanent wave/pop rock/post-grunge",60,0.726,0.66,0.711,0.0647,7.47E-6,10.211,0.0334,0.181,109.328,227640
157,"I Love Rock n' Roll","Joan Jett & The Blackhearts","art rock/dance rock/glam rock/melancholia/mellow gold/new romantic/new wave/new wave pop/soft rock",15,0.907,0.542,0.735,0.701,0,5.019,0.0481,0.322,94.589,175733
158,"You Got It","Roy Orbison","album rock/art rock/classic rock/folk/folk rock/heartland rock/mellow gold/new wave pop/pop rock/rock/singer-songwriter/soft rock",68,0.667,0.649,0.618,0.192,1.46E-6,10.728,0.0265,0.596,114.688,210267
159,"Where the Wild Roses Grow - 2011 Remastered Version","Nick Cave & The Bad Seeds/Kylie Minogue","alternative dance/art pop/chamber pop/dance pop/electronic/electropop/experimental pop/folk-pop/icelandic pop/metropopolis/permanent wave/pop rock/trip hop",59,0.163,0.336,0.47,0.0953,0.00332,10.541,0.0319,0.378,154.649,237080
160,"How Deep Is Your Love","Bee Gees","album rock/classic rock/folk rock/heartland rock/mellow gold/pop rock/rock/singer-songwriter/soft rock/southern rock",16,0.648,0.624,0.19,0.231,1.41E-6,17.547,0.0288,0.268,105.021,241360
161,Kiss,Prince,"brill building pop/classic soul/motown/soul/southern soul",75,0.742,0.898,0.271,0.0461,0.00138,12.238,0.091,0.0135,111.485,226240
162,"Groove Is In The Heart",Deee-Lite,"heartland rock/mellow gold/permanent wave/rock/singer-songwriter",66,0.924,0.694,0.881,0.0851,0.0196,4.053,0.0701,0.0153,121.554,231787
163,"Paradise City","Guns N' Roses","dance pop/pop/post-teen pop",77,0.475,0.273,0.952,0.142,0.0112,8.762,0.0841,0.0169,100.269,405640
164,"When The War Is Over","Cold Chisel","adult standards/mellow gold/rock/soft rock",37,0.455,0.562,0.661,0.071,0,3.433,0.0246,0.0762,92.836,265306
165,"We Will Rock You - Remastered",Queen,"alternative rock/grunge/permanent wave/post-grunge/rock",77,0.475,0.692,0.497,0.259,0,7.316,0.119,0.676,81.308,122067
166,"Don't You (Forget About Me)","Simple Minds","album rock/australian rock/hard rock/rock",74,0.683,0.672,0.792,0.302,0.0605,7.033,0.0264,0.0843,111.277,260680
167,"Whole Lotta Love","Led Zeppelin","glam rock/rock",77,0.422,0.412,0.902,0.405,0.131,11.6,0.405,0.0484,89.74,333893
168,"Mysterious Ways",U2,"contemporary country/country/country dawn/pop rock",14,0.718,0.674,0.667,0.105,0.00561,8.004,0.0295,0.00176,99.79,243587
169,"Man in the Mirror","Michael Jackson","alternative rock/art rock/britpop/dance rock/electronic/madchester/new romantic/new wave/new wave pop/permanent wave/post-punk/rock/synthpop/uk post-punk",64,0.265,0.794,0.798,0.114,1.15E-5,5.639,0.0366,0.43,100.338,319307
170,"I Love The Nightlife","Alicia Bridges",disco/hi-nrg,44,0.892,0.519,0.655,0.137,0.8,5.837,0.0449,0.315,125.177,337373
171,"Boogie Wonderland","Earth, Wind & Fire/The Emotions","dance pop/pop/pop rock",73,0.963,0.802,0.756,0.0521,0.00765,10.791,0.0349,0.0843,131.715,288293
172,"The Boys Light Up - Remastered","Australian Crawl","australian pop/australian rock",13,0.7,0.616,0.949,0.519,5.75E-5,5.47,0.0369,0.0852,97.859,279819
173,Hurt,"Johnny Cash","classic soul/funk/motown/northern soul/quiet storm/soul",26,0.149,0.544,0.378,0.105,0.00035,8.607,0.0264,0.719,91.078,216533
174,"Bennie And The Jets - Remastered 2014","Elton John","conscious hip hop/gangster rap/hardcore hip hop/hip hop/old school hip hop/rap/west coast rap",6,0.739,0.669,0.671,0.521,1.18E-5,7.996,0.0524,0.249,132.588,322549
175,"Too Funky - Single Edit","George Michael","dance pop/pop",40,0.761,0.658,0.895,0.742,0.321,8.304,0.0753,0.0218,98.275,225027
176,"(I've Had) The Time of My Life","Bill Medley/Jennifer Warnes","candy pop/dance rock/new romantic/new wave/new wave pop/permanent wave/pop rock/power pop/rock",21,0.485,0.697,0.665,0.0796,0.00665,12.907,0.0412,0.0476,108.535,289680
177,"Looking Out My Backdoor (Live)","Creedence Clearwater Revisited","girl group/hip hop/hip pop/old school hip hop/rap",5,0.873,0.603,0.903,0.988,0,4.993,0.0591,0.15,99.733,164600
178,"Do You Really Want To Hurt Me","Culture Club",pop,64,0.42,0.744,0.376,0.108,0,14.996,0.0366,0.0815,100.78,262173
179,"Dirty Deeds Done Dirt Cheap",AC/DC,"glam metal/hard rock/rock",72,0.507,0.668,0.906,0.135,0.00229,4.881,0.17,0.214,135.653,231933
180,"(Everything I Do) I Do It For You","Bryan Adams","classic rock/rock",34,0.273,0.52,0.363,0.0609,1.13E-5,12.655,0.0286,0.0752,131.224,393640
181,"Ego Is Not A Dirty Word - 2015 Remaster",Skyhooks,"canadian pop/dance pop/pop/pop rap/pop rock",26,0.867,0.422,0.872,0.347,1.51E-6,3.071,0.0478,0.553,150.885,176987
182,"Nothing Else Matters",Metallica,"dance pop/dance rock/disco/europop/girl group/hi-nrg/new romantic/new wave/new wave pop/soft rock",39,0.158,0.553,0.362,0.075,6.01E-6,11.218,0.0263,0.0458,142.352,388267
183,"Brass In Pocket",Pretenders,"album rock/classic rock/folk rock/heartland rock/mellow gold/pop rock/psychedelic rock/rock/roots rock/soft rock",55,0.815,0.766,0.655,0.243,0,6.677,0.0324,0.721,97.771,184093
184,"Every 1's A Winner","Hot Chocolate","dance rock/new romantic/new wave/ska/ska revival",40,0.907,0.721,0.604,0.126,0.0134,6.81,0.0298,0.141,107.943,244480
185,"Good Times","Jimmy Barnes","detroit hip hop/g funk/hip hop/rap",48,0.722,0.46,0.992,0.323,0.025,5.064,0.0732,0.09,156.417,233093
186,"More Than Words",Extreme,"irish rock/permanent wave/rock",22,0.258,0.403,0.134,0.113,0,14.955,0.0353,0.469,182.894,334000
187,"The Tide Is High",Blondie,"neo soul/r&b",56,0.962,0.779,0.676,0.125,0.0329,7.258,0.0259,0.0417,96.961,232733
188,"Gimme! Gimme! Gimme! (A Man After Midnight)",ABBA,"album rock/classic rock/hard rock/metal/rock/stoner rock",30,0.53,0.744,0.495,0.177,0.00825,9.615,0.0402,0.0162,119.541,294347
189,Hurricane,"Bob Dylan","australian alternative rock/australian pop/australian rock/dance rock/mellow gold/permanent wave/pop rock/rock/soft rock",68,0.743,0.509,0.827,0.12,0,7.715,0.079,0.0409,135.601,512733
190,"By The Way","Red Hot Chili Peppers","alternative metal/alternative rock/funk metal/funk rock/grunge/hard rock/nu metal/post-grunge/rap metal/rap rock/rock",74,0.198,0.451,0.97,0.102,0.00355,4.938,0.107,0.0264,122.444,216933
191,"China Girl - 2002 Remastered Version","David Bowie","australian rock",58,0.874,0.646,0.633,0.107,0.0282,10.09,0.0274,0.0155,134.357,257000
192,"Give Me One Reason","Tracy Chapman","alternative metal/canadian pop/canadian rock/nu metal/post-grunge",71,0.602,0.608,0.419,0.108,7.58E-6,10.016,0.0331,0.602,100.22,268333
193,"Who Are You","The Who","album rock/dance rock/mellow gold/new romantic/new wave/new wave pop/soft rock",26,0.489,0.651,0.661,0.106,0.00313,11.405,0.0511,0.265,156.371,378707
194,Brick,"Ben Folds Five","funk/motown/quiet storm/soul",58,0.267,0.542,0.454,0.15,0.00279,10.247,0.025,0.645,96.881,271720
195,"Constant Craving - Remastered","k.d. lang","dance pop/pop/pop rock",61,0.321,0.6,0.77,0.0967,4.79E-6,5.559,0.0302,0.0603,128.473,277240
196,"High And Dry",Radiohead,"dance pop/pop/pop rap",73,0.352,0.418,0.383,0.0896,0.0177,11.782,0.0257,0.0718,87.773,257480
197,Zombie,"The Cranberries","folk-pop/lilith/pop rock",40,0.313,0.309,0.649,0.367,0.00595,8.994,0.035,0.0158,166.915,306440
198,"Son Of A Preacher Man","Dusty Springfield","adult standards/christmas/dixieland/jazz trumpet/new orleans jazz/swing/vocal jazz",64,0.761,0.367,0.472,0.0874,0,11.902,0.0689,0.195,179.686,146627
199,"YMCA - Original Version 1978","Village People","art rock/dance rock/new romantic/new wave/new wave pop/permanent wave/pop rock/post-punk/rock/zolo",71,0.728,0.723,0.969,0.115,0,4.516,0.142,0.0643,126.653,286800
200,"Papa Don't Preach",Madonna,"acoustic punk/alternative rock/dance rock/new wave/pop rock/post-punk/punk/rock",52,0.962,0.796,0.908,0.04,0,3.523,0.0326,0.553,121.976,269573
201,"Morning Glory - Remastered",Oasis,"australian alternative rock/australian pop/australian rock/dance rock/new wave pop",53,0.1,0.327,0.982,0.491,4.79E-5,3.038,0.0937,0.0665,136.96,303320
202,"Tainted Love","Soft Cell","acoustic pop/neo mellow/pop/pop rock",74,0.623,0.501,0.5,0.262,0,8.284,0.0378,0.462,144.435,153763
203,"I See Red","Split Enz","australian alternative rock/australian pop/australian rock/dance rock/mellow gold/new romantic/new wave/new wave pop/synthpop",0,0.588,0.372,0.957,0.877,2.72E-6,4.761,0.0853,0.00171,175.59,259213
204,"Where The Streets Have No Name - Remastered 2007",U2,"conscious hip hop/hip hop/rap",16,0.264,0.492,0.709,0.153,0.00564,9.66,0.0359,0.0113,125.799,336613
205,"Baby Love - Mono","The Supremes","alternative rock/permanent wave/pop rock/rock",22,0.633,0.576,0.686,0.397,0,6.599,0.038,0.76,135.602,158973
206,"Set Fire to the Rain",Adele,"australian rock",74,0.445,0.603,0.67,0.112,1.66E-6,3.882,0.0249,0.00408,107.995,242974
207,"Even Flow","Pearl Jam","irish rock/permanent wave/rock",75,0.265,0.394,0.944,0.298,4.54E-6,6.506,0.0761,0.00178,105.338,292581
208,"I Shot The Sheriff","The Wailers","album rock/classic rock/piano rock/psychedelic rock/rock",25,0.719,0.799,0.641,0.0704,2.22E-5,9.33,0.171,0.313,96.806,281027
209,"It's The End Of The World As We Know It (And I Feel Fine)",R.E.M.,"electro/hip hop/old school hip hop",66,0.803,0.383,0.893,0.0251,0,8.638,0.037,0.026,205.544,246933
210,"I'd Do Anything For Love (But I Won't Do That) - Live From The Beacon Theatre, New York, U.S.A./1995","Meat Loaf","album rock/art rock/classic rock/mellow gold/progressive rock/rock/soft rock/symphonic rock",66,0.237,0.265,0.553,0.983,0,10.198,0.0702,0.727,76.114,329400
211,"I Want Your Sex - Pts. 1 & 2 Remastered","George Michael","gangster rap/hip hop/old school hip hop/rap",50,0.8,0.812,0.6,0.0465,0.0248,13.418,0.0538,0.00509,99.189,557293
212,"The Ship Song - 2010 Remastered Version","Nick Cave & The Bad Seeds","album rock/mellow gold/rock/soft rock",49,0.125,0.318,0.412,0.0959,0,10.364,0.0303,0.271,142.287,314147
213,Kokomo,"The Beach Boys","album rock/blues-rock/classic rock/electric blues/hard rock/heartland rock/mellow gold/rock/southern rock",51,0.769,0.393,0.714,0.312,2.49E-6,8.521,0.0374,0.159,115.514,166520
214,"Daydream Believer","The Monkees","album rock/classic rock/hard rock/metal/rock",66,0.649,0.51,0.488,0.11,0,10.304,0.0304,0.256,125.683,179613
215,"Should I Stay or Should I Go - Remastered","The Clash","art rock/dance rock/glam rock/new wave/permanent wave/protopunk/rock",79,0.816,0.742,0.833,0.384,0,6.463,0.115,0.079,113.375,188987
216,"Summer Nights - From “Grease” Soundtrack","John Travolta/Olivia Newton-John","britpop/madchester/permanent wave/rock",52,0.571,0.733,0.743,0.158,4.18E-5,6.148,0.055,0.663,124.287,214920
217,"Sisters Are Doin' It for Themselves - Remastered",Eurythmics,"australian pop/australian rock",44,0.961,0.656,0.908,0.18,0,5.786,0.0417,0.0215,136.22,294160
218,"I Don't Want to Miss a Thing",Aerosmith,punk/rock,78,0.138,0.383,0.662,0.248,0,5.162,0.0333,0.165,121.154,298760
219,"Oliver's Army","Elvis Costello & The Attractions",funk/motown,16,0.912,0.523,0.809,0.195,0,7.016,0.0302,0.134,143.223,179653
220,"Toy Soldiers",Martika,"folk/folk-pop/heartland rock/lilith/mellow gold/new wave pop/pop rock",58,0.199,0.522,0.441,0.22,0,11.703,0.028,0.416,130.133,287533
221,"I Gotta Feeling","The Black Eyed Peas","album rock/art rock/classic rock/progressive rock/psychedelic rock/rock/symphonic rock",37,0.61,0.743,0.766,0.509,0,6.375,0.0265,0.0873,127.96,289133
222,"Saturday Night","Cold Chisel",christmas/rock-and-roll/rockabilly,32,0.462,0.62,0.532,0.325,0,5.936,0.0285,0.223,90.532,261569
223,"Sweet Home Alabama","Lynyrd Skynyrd","german pop/german rock/new wave pop",41,0.886,0.597,0.605,0.118,0.000331,12.013,0.0255,0.181,97.782,281147
224,"Bad Medicine","Bon Jovi",pop,12,0.845,0.53,0.979,0.0797,0,2.092,0.0368,0.0231,118.652,316520
225,Chains,"Tina Arena","album rock/mellow gold/rock/soft rock",46,0.55,0.684,0.464,0.0994,0.00103,9.37,0.0298,0.267,92.132,262133
226,"Glory Days","Bruce Springsteen","dance rock/jangle pop/new romantic/new wave/new wave pop/post-punk",63,0.978,0.574,0.96,0.121,0,4.906,0.032,0.0457,117.486,254733
227,Apologize,OneRepublic,"irish rock/permanent wave/rock",38,0.502,0.593,0.74,0.102,2.22E-5,6.12,0.0339,0.363,118.008,208107
228,"Jumpin' Jack Flash","The Rolling Stones","permanent wave/punk/rock/skate punk",11,0.711,0.569,0.896,0.0723,0.31,9.068,0.0634,0.0602,137.292,221747
229,"The Final Countdown",Europe,"art rock/britpop/dance rock/glam rock/new romantic/new wave/new wave pop/post-punk/protopunk/pub rock/punk/rock/ska/uk post-punk/zolo",74,0.185,0.536,0.844,0.0608,0.00084,6.918,0.058,0.0628,117.652,310333
230,"Black or White - Remastered Version","Michael Jackson","adult standards/brill building pop/british invasion/christmas/folk/folk rock/lounge/mellow gold/motown/soul",51,0.878,0.52,0.86,0.072,0.072,5.64,0.0817,0.117,114.999,256280
231,Shout,"Tears For Fears","glam rock/rock",27,0.527,0.509,0.935,0.119,5.21E-5,11.081,0.0411,0.178,97.921,392676
232,"Ashes To Ashes","David Bowie","hip pop/neo soul/pop/r&b/urban contemporary",15,0.826,0.702,0.789,0.273,1.36E-5,10.208,0.0469,0.111,120.781,264293
233,"What You Need",INXS,"australian alternative rock/australian rock/dance rock",10,0.491,0.661,0.899,0.155,0.00494,4.586,0.106,0.0421,115.941,214387
234,"Gold Digger","Kanye West/Jamie Foxx","art rock/dance rock/glam rock/new wave/permanent wave/protopunk/rock",38,0.625,0.646,0.696,0.0762,0,5.572,0.342,0.0192,92.88,207401
235,"Flashdance...What a Feeling - Radio Edit","Irene Cara","dance rock/disco/europop/mellow gold/new romantic/new wave/new wave pop/rock/soft rock/synthpop",66,0.459,0.644,0.566,0.187,1.34E-6,8.941,0.033,0.00799,122.501,239053
236,"Killer Queen - Remastered 2011",Queen,"album rock/classic rock/folk/folk rock/folk-pop/mellow gold/rock/roots rock/singer-songwriter",30,0.612,0.535,0.651,0.133,0,6.326,0.0544,0.391,117.218,179600
237,"Wicked Game","Chris Isaak","australian pop/australian rock",69,0.29,0.667,0.548,0.0946,0.0122,7.802,0.0262,0.744,112.549,286880
238,Milkshake,Kelis,"dance pop/hip pop/pop/r&b/urban contemporary",69,0.759,0.881,0.774,0.206,0.0346,6.068,0.0439,0.00986,112.968,182627
239,"King Of The Mountain - Remastered","Midnight Oil","disco/funk/motown/neo soul/post-disco/quiet storm/soul/urban contemporary",41,0.76,0.455,0.948,0.174,0,3.41,0.0692,0.0307,73.916,229560
240,"A Groovy Kind Of Love - 2016 Remastered","Phil Collins","alternative rock/classic rock/dance rock/garage rock/glam rock/new wave/permanent wave/protopunk/psychedelic rock/punk/rock",57,0.19,0.456,0.243,0.116,4.45E-6,12.19,0.0286,0.414,144.131,210347
241,"Before Too Long","Paul Kelly","reggae fusion/uk reggae",56,0.81,0.571,0.86,0.183,0.0102,5.879,0.0287,0.00119,133.883,203187
242,"You Make Me Feel Like Dancing - Remastered 2010","Leo Sayer","art pop/art rock/dance rock/folk-pop/lilith/new wave/new wave pop/permanent wave/piano rock/pop rock/singer-songwriter",36,0.677,0.731,0.721,0.257,0,5.21,0.0457,0.078,95.899,217467
243,"Walk This Way",Run–D.M.C.,"folk-pop/modern rock/neo mellow",59,0.946,0.767,0.651,0.0609,3.86E-5,10.186,0.0501,0.00841,105.592,310960
244,"Somebody Told Me","The Killers","album rock/canadian pop/classic canadian rock/heartland rock/mellow gold/rock/soft rock",73,0.729,0.502,0.972,0.0627,0.000702,3.96,0.0793,6.78E-5,138.019,197280
245,"All I Wanna Do","Sheryl Crow","permanent wave/soft rock",26,0.931,0.82,0.528,0.257,0.0186,11.179,0.0321,0.111,120.091,272107
246,"Sledgehammer (Peter Gabriel/Jarle G. Storløkken)","THE STAFF BAND OF THE NORWEGIAN ARMED FORCES","album rock/british invasion/classic rock/protopunk/rock",35,0.598,0.702,0.283,0.0397,0.847,14.526,0.04,0.616,97.364,279875
247,"Your Song","Elton John",disco,35,0.289,0.551,0.27,0.0966,7.04E-6,12.808,0.0326,0.851,128.221,244227
248,"1979 - Remastered 2012","The Smashing Pumpkins","australian alternative rock/australian rock",45,0.964,0.765,0.788,0.0513,0.588,9.896,0.0332,0.0166,126.879,266200
249,"Rio - 2009 Remastered Version","Duran Duran/David Kershenbaum",disco/post-disco,60,0.676,0.544,0.873,0.0925,1.82E-5,7.425,0.0525,0.0415,140.902,337333
250,"Take A Chance On Me",ABBA,"adult standards/christmas/disco/lounge/mellow gold/quiet storm/soft rock/soul/vocal jazz",29,0.924,0.687,0.68,0.274,0,7.976,0.0256,0.182,107.041,243933
251,"Holy Grail","Hunters & Collectors","australian pop/australian rock",58,0.712,0.648,0.946,0.337,0.0071,4.214,0.0369,0.125,100.896,230067
252,"Nights In White Satin - Single Version","The Moody Blues","celtic rock/new wave pop/scottish rock",58,0.22,0.21,0.346,0.247,0.336,12.069,0.0299,0.252,79.026,265627
253,"Jump - 2015 Remastered Version","Van Halen","art pop/chamber pop/folk-pop/indie rock/lilith/new wave pop/permanent wave/piano rock/pop rock/singer-songwriter",78,0.796,0.572,0.835,0.0702,0.000376,6.219,0.0317,0.171,129.994,241600
254,"Mr. Jones","Counting Crows","art rock/dance rock/hi-nrg/new romantic/new wave/new wave pop/soft rock/synthpop",62,0.73,0.571,0.836,0.182,4.09E-6,5.556,0.0371,0.193,141.608,272733
255,"Who Made Who",AC/DC,"australian pop/australian rock",59,0.655,0.514,0.825,0.607,0.293,5.136,0.0486,0.000286,125.273,207147
256,"Devil Inside",INXS,"disco/mellow gold/soft rock",7,0.538,0.589,0.585,0.104,0.44,7.525,0.037,0.0008,150.758,313707
257,"Funky Town","Pseudo Echo","alternative rock/dance rock/new romantic/new wave/permanent wave/rock",35,0.873,0.667,0.713,0.228,0.000431,7.906,0.0336,0.123,128.032,294708
258,"Give It Away","Red Hot Chili Peppers","alternative metal/nu metal/post-grunge/rap metal",72,0.776,0.666,0.936,0.153,0.086,9.919,0.0476,0.00244,91.577,282907
259,"Lust For Life","Iggy Pop",---,13,0.778,0.2,0.943,0.139,0,8.217,0.0544,0.0125,203.243,313800
260,1999,Prince,"album rock/blues-rock/classic rock/folk rock/mellow gold/rock/soft rock",67,0.625,0.866,0.73,0.0843,0,8.201,0.0767,0.137,118.523,379267
261,"Like A Prayer",Madonna,"dance rock/new romantic/new wave/new wave pop/rock/soft rock/synthpop",71,0.257,0.624,0.842,0.181,2.11E-5,5.285,0.0376,0.264,111.037,342680
262,"That's The Way Love Goes","Janet Jackson","art pop/art rock/dance rock/folk-pop/lilith/new wave/new wave pop/permanent wave/piano rock/pop rock/singer-songwriter",66,0.582,0.703,0.7,0.0718,0.471,6.789,0.0693,0.302,97.675,265107
263,Kids,"Robbie Williams/Kylie Minogue","dance rock/new romantic/new wave/new wave pop",14,0.407,0.768,0.934,0.325,1.04E-5,4.849,0.205,0.00626,92.291,286707
264,"I Want You Back","The Jackson 5","glam rock/rock",39,0.887,0.639,0.548,0.366,9.68E-5,13.534,0.0394,0.29,98.359,176333
265,"Who's That Girl - Remastered Version",Eurythmics,"dance rock/new romantic/new wave/new wave pop",41,0.348,0.771,0.465,0.0716,0,10.174,0.0431,0.0884,119.547,225267
266,"Lego House","Ed Sheeran","reggae/roots reggae",74,0.565,0.592,0.637,0.13,0,8.48,0.0992,0.562,159.701,185093
267,"Whatta Man","Salt-N-Pepa/En Vogue","dance rock/disco/europop/mellow gold/new romantic/new wave/new wave pop/rock/soft rock/synthpop",53,0.917,0.753,0.545,0.241,4.7E-5,10.685,0.21,0.162,173.227,308360
268,"Purple Haze","Jimi Hendrix","adult standards/disco/mellow gold/motown/quiet storm/soft rock",70,0.486,0.533,0.905,0.0698,0.578,5.27,0.0754,0.00876,108.9,170813
269,"Dancing On The Ceiling","Lionel Richie","alternative hip hop/art pop",27,0.731,0.698,0.774,0.409,2.26E-6,8.642,0.048,0.12,133.197,270002
270,Scar,"Missy Higgins","new wave pop",58,0.834,0.653,0.789,0.276,0,5.669,0.0522,0.378,91.787,213733
271,"Sweetest Thing - Remastered 2007",U2,"album rock/classic rock/hard rock/rock",9,0.488,0.52,0.642,0.116,2.6E-5,9.183,0.0483,0.0325,141.707,184560
272,"We Built This City",Starship,"alternative rock/art rock/dance rock/experimental/experimental rock/garage rock/neo-psychedelic/new romantic/new wave/new wave pop/post-punk/punk/synthpop/uk post-punk/zolo",60,0.702,0.649,0.82,0.0816,0,8.841,0.0353,0.0471,144.226,294933
273,"Ain't Nobody","Chaka Khan","album rock/art rock/classic rock/folk rock/mellow gold/psychedelic rock/rock",70,0.816,0.799,0.878,0.14,0.000105,7.109,0.0434,0.189,104.284,280853
274,Umbrella,"Rihanna/JAY Z","dance pop/hip pop/pop/r&b/urban contemporary",38,0.575,0.583,0.829,0.0426,0,4.603,0.134,0.00864,174.028,275987
275,"Something So Strong","Crowded House","alternative rock/britpop/dance-punk/garage rock/indie rock/modern rock/neo-psychedelic/portland indie/punk blues/rock",45,0.682,0.573,0.886,0.0718,4.41E-5,5.206,0.0459,0.0914,119.827,173964
276,"I'll Be Your Baby Tonight (feat. UB40)","Robert Palmer/UB40","lilith/new wave pop",50,0.973,0.526,0.766,0.0492,0.215,10.348,0.0598,0.0575,112.794,205640
277,Vienna,Ultravox,"album rock/classic rock/folk/folk rock/folk-pop/mellow gold/rock/roots rock/singer-songwriter",3,0.456,0.583,0.614,0.109,0.234,10.312,0.0643,0.16,80.747,278227
278,"The Long And Winding Road - 2013 Remaster","Paul McCartney/Wings","lilith/new wave pop/pop rock",2,0.293,0.424,0.342,0.956,0.000498,12.668,0.0349,0.861,123.355,268827
279,Push,"Matchbox Twenty","australian rock",72,0.476,0.42,0.672,0.108,0,7.902,0.027,0.0067,168.019,238667
280,"I'm So Excited","The Pointer Sisters","adult standards/brill building pop/bubblegum pop/christmas/folk rock/mellow gold/motown/rock-and-roll/rockabilly",71,0.697,0.688,0.858,0.147,0.000118,6.496,0.0348,0.103,92.253,229467
281,"Burning Down The House (45 Version)","Talking Heads","australian alternative rock/australian pop/australian rock/dance rock/new wave pop",64,0.555,0.779,0.87,0.0399,0.0107,13.141,0.0574,0.00644,102.689,241920
282,"The Best","Tina Turner","alaska indie/folk-pop/lilith/permanent wave/pop rock/singer-songwriter",62,0.729,0.651,0.87,0.0979,0.00815,5.149,0.0318,0.103,103.857,330253
283,"Praise You","Fatboy Slim","album rock/art rock/classic rock/dance rock/disco/folk rock/heartland rock/mellow gold/new romantic/new wave/new wave pop/rock/soft rock",50,0.516,0.602,0.893,0.194,0.271,8.657,0.0484,0.0897,109.711,324240
284,"Bat Out Of Hell - Live From United States/1993 / Remaster 2006","Meat Loaf","album rock/blues-rock/classic rock/hard rock/psychedelic rock/rock",28,0.344,0.235,0.889,0.707,0.000828,6.234,0.0904,0.248,171.705,673133
285,"Never Tear Us Apart",INXS,"alternative metal/alternative rock/modern rock/permanent wave/post-grunge/rock",64,0.193,0.664,0.613,0.175,0.000128,7.56,0.0273,0.00309,96.6,184587
286,"Manic Monday","The Bangles","alternative rock/classic rock/dance rock/new wave/permanent wave/punk/rock",50,0.83,0.682,0.616,0.164,6.81E-6,10.38,0.0293,0.372,121.63,186333
287,"Electric Blue",ICEHOUSE,"dance rock/new romantic/new wave/new wave pop/synthpop/zolo",5,0.578,0.695,0.907,0.0894,2.13E-6,4.694,0.0367,0.0657,109.691,264160
288,"Close To Me","The Cure","album rock/art rock/classic rock/folk rock/mellow gold/psychedelic rock/rock",67,0.965,0.724,0.523,0.0811,0.703,11.139,0.116,0.0745,185.075,203267
289,"Confide In Me","Kylie Minogue","dance rock/disco/mellow gold/new romantic/new wave/new wave pop/soft rock",30,0.603,0.566,0.725,0.123,0.043,7.274,0.0398,0.0391,102.849,266213
290,"I Want To Break Free - Remastered 2011",Queen,"alternative metal/alternative rock/blues-rock/funk metal/funk rock/garage rock/grunge/hard rock/modern rock/nu metal/permanent wave/post-grunge/rock",25,0.559,0.796,0.43,0.0776,0.000343,8.994,0.0325,0.0869,108.959,258000
291,"Don't Stop - Remastered","Fleetwood Mac","alternative rock/australian alternative rock/australian rock/dance rock/dream pop/jangle pop/neo-psychedelic/new romantic/new wave/post-punk/uk post-punk",67,0.834,0.671,0.71,0.0387,1.12E-5,7.724,0.0356,0.0393,118.745,193347
292,"Hungry Heart","Bruce Springsteen","boy band/new jack swing/pop/r&b/urban contemporary",68,0.972,0.641,0.894,0.157,0.009,7.41,0.0273,0.0857,109.823,199453
293,"Sounds of Then (This Is Australia)",Ganggajang,"alternative rock/neo mellow/pop punk/pop rock/post-grunge/rock",55,0.923,0.7,0.526,0.138,0.0406,16.628,0.0299,0.024,130.288,233733
294,"Karma Police",Radiohead,"album rock/british invasion/classic rock/protopunk/rock",74,0.317,0.36,0.505,0.172,9.22E-5,9.129,0.026,0.0626,74.807,264067
295,"All I Want Is You",U2,"alternative rock/east coast hip hop/hip hop/old school hip hop/rap",20,0.4,0.239,0.442,0.0738,0.0411,11.494,0.0308,0.106,185.723,389933
296,"Bad - 2012 Remaster","Michael Jackson","folk/folk rock/mellow gold/soft rock",56,0.394,0.787,0.889,0.0665,0.423,3.786,0.0397,0.00462,114.091,247360
297,"My Way","Frank Sinatra","glam rock/mellow gold/piano rock/rock/soft rock",32,0.216,0.279,0.454,0.198,0,7.733,0.0316,0.395,150.661,274933
298,"Blue Monday","New Order",---,46,0.718,0.724,0.874,0.125,0.35,6.898,0.0426,0.000999,126.355,376947
299,Yellow,Coldplay,"alternative rock/dance rock/new romantic/new wave/permanent wave/rock",82,0.285,0.429,0.661,0.234,0.00013,7.227,0.0281,0.00239,173.365,266773
300,"My Sweet Lord","George Harrison","new wave pop",37,0.542,0.537,0.685,0.0839,0,8.935,0.0333,0.0705,120.965,281227
301,"Take My Breath Away",Berlin,"dance rock/europop/new romantic/new wave/new wave pop/soft rock",60,0.511,0.578,0.477,0.124,0.00031,8.119,0.0228,0.448,95.892,264213
302,"Janie's Got A Gun - Single Version",Aerosmith,"canadian country/canadian pop/contemporary country/country/country dawn/dance pop",11,0.446,0.64,0.82,0.0999,0.000496,5.612,0.0287,0.0838,115.505,327040
303,Mickey,"Toni Basil","alternative metal/alternative rock/pop rock/post-grunge/rock",10,0.968,0.684,0.8,0.0624,3.5E-6,10.464,0.0449,0.262,148.205,254667
